country	dimension	label	11	21	22	23	24	25	26	31	32	33	34	35	41	42	43	44	51	52	53	54	61	71	72	73	74	75	81	82	83	91	93	94	96
AUT	abilities	Inductive Reasoning	0.3952776	0.4510025	0.5645622	0.3742164	0.4213991	0.4209555	0.4309862	0.3846179	0.3575323	0.3236827	0.2896538	0.3655041	0.2490334	0.2606507	0.2650238	0.2329583	0.2062084	0.2556076	0.278487	0.3583989	0.2913759	0.2527461	0.2759896	0.2601008	0.3482862	0.2370363	0.233088	0.2507005	0.2342847	0.1978948	0.2180533	0.1328287	0.2021556
AUT	abilities	Information Ordering	0.3636817	0.4251353	0.4100796	0.3374841	0.3681937	0.413246	0.3518407	0.3666065	0.3251379	0.3215199	0.2857878	0.3680893	0.2726455	0.2822791	0.2872122	0.2655293	0.2378304	0.2563955	0.2702747	0.2930787	0.2920097	0.2711367	0.3199128	0.2818863	0.358779	0.2776976	0.2684313	0.2997854	0.2556492	0.2035188	0.2349414	0.191917	0.2162808
AUT	abilities	Manual Dexterity	0.0658703	0.0857262	0.2288439	0.0420236	0.0153707	0.1119509	0.0465788	0.2193634	0.2322627	0.049369	0.1173737	0.2031622	0.1255939	0.1083844	0.1087297	0.1879084	0.2397439	0.1175526	0.1817243	0.1752338	0.2802933	0.3286139	0.3375503	0.2941526	0.3080928	0.3180086	0.2944275	0.314887	0.2523454	0.1976827	0.2943382	0.279109	0.2037491
AUT	abilities	Mathematical Reasoning	0.2999257	0.3831587	0.2438678	0.1915447	0.3395791	0.327272	0.1489858	0.2741423	0.1811325	0.2302029	0.126129	0.1920014	0.1794119	0.2060123	0.224292	0.1061127	0.0875332	0.1800645	0.1065485	0.0909612	0.1268485	0.1591168	0.1523357	0.1493103	0.2140282	0.1339331	0.1092914	0.0949916	0.1090944	0.0206298	0.0885516	0.0486401	0.0736001
AUT	abilities	Memorization	0.2023468	0.1924718	0.2209344	0.2220431	0.1890988	0.1982433	0.2056254	0.1880689	0.1716935	0.1805903	0.1886059	0.1879006	0.1577225	0.1680628	0.1390898	0.1214539	0.1439944	0.161291	0.1440238	0.164475	0.1291771	0.1041854	0.1468644	0.1303052	0.1939212	0.1041304	0.1087942	0.1047303	0.1122087	0.0406212	0.0860732	0.0884236	0.1192617
AUT	abilities	Memory	0.2023468	0.1924718	0.2209344	0.2220431	0.1890988	0.1982433	0.2056254	0.1880689	0.1716935	0.1805903	0.1886059	0.1879006	0.1577225	0.1680628	0.1390898	0.1214539	0.1439944	0.161291	0.1440238	0.164475	0.1291771	0.1041854	0.1468644	0.1303052	0.1939212	0.1041304	0.1087942	0.1047303	0.1122087	0.0406212	0.0860732	0.0884236	0.1192617
AUT	abilities	Multilimb Coordination	0.0525184	0.0522737	0.1587369	0.0353106	0.0052154	0.0244046	0.0416974	0.1860715	0.2210529	0.0400718	0.1471342	0.135936	0.0703701	0.0772393	0.0514134	0.1574878	0.1949211	0.1115069	0.1628838	0.2100527	0.3339926	0.3091157	0.3213841	0.2266412	0.2747967	0.2487074	0.2785467	0.2673655	0.3636709	0.194023	0.3266826	0.192603	0.2361826
AUT	abilities	Near Vision	0.3661307	0.4266413	0.4442442	0.3495713	0.4010157	0.4112885	0.4065503	0.4029035	0.4079711	0.3928035	0.3306175	0.368441	0.3379823	0.3327137	0.3613198	0.3544015	0.2987113	0.3004716	0.3299482	0.3464722	0.3395618	0.3464637	0.3687984	0.4203258	0.4113275	0.3753702	0.3281224	0.3336034	0.3206752	0.2596916	0.2952006	0.2189412	0.2808566
AUT	abilities	Night Vision	0.0063763	0.0063092	0.0026922	0.0000181	0.0007182	0.0000148	0.0012324	0.0409771	0.0072406	0.0092227	0.0146792	0.0016338	0	4.61E-06	0.0067318	0.0345046	0.0055047	0.0027064	0.0134818	0.1028561	0.0950767	0.071504	0.0578254	0.0178163	0.0783237	0.0228042	0.0406508	0.0461655	0.1655144	0.0043859	0.0633577	0.0149763	0.0921846
AUT	abilities	Number Facility	0.2866753	0.3345397	0.2312232	0.1742111	0.3469265	0.2783064	0.1439193	0.2493216	0.2054492	0.2218701	0.1391214	0.1685399	0.1872696	0.2454594	0.2301955	0.133577	0.0951742	0.1925215	0.1250938	0.1039416	0.1437443	0.1671915	0.1563072	0.1434033	0.211979	0.1430042	0.1216605	0.1089949	0.1253354	0.030648	0.1025968	0.065195	0.0824164
